file_no	scene_name	character_name	noLines
148	Setting: J. Peterman's apartment	ELAINE	11
148	Setting: J. Peterman's apartment	PETERMAN	10
148	Setting: Jerry's apartment	ELAINE	10
148	Setting: Jerry's apartment	GEORGE	15
148	Setting: Jerry's apartment	JERRY	29
148	Setting: Jerry's apartment	KRAMER	18
148	Setting: NYC Alley	GEORGE	5
148	Setting: NYC Alley	HELEN	1
148	Setting: NYC Alley	MORTY	4
148	Setting: NYC Street	GEORGE	8
148	Setting: Outside a coffee shop	JERRY	2
148	Setting: Peterman's office	ELAINE	5
148	Setting: Peterman's office	KRAMER	8
148	Setting: Peterman's office	PETERMAN	12
148	Setting: Susan Ross Foundation conference room	GEORGE	16
149	After dark, Peterman and Elaine are sitting and talking in his office.	ELAINE	2
149	After dark, Peterman and Elaine are sitting and talking in his office.	PETERMAN	2
149	Allison's apartment. Kramer knocks and Allison gets it.	KRAMER	2
149	Allison's apartment. Someone's knocking on the door and she gets it. It's Kramer.	KRAMER	2
149	At Jerry's apartment, Elaine's just arrived.	ELAINE	9
149	At Jerry's apartment, Elaine's just arrived.	JERRY	13
149	At Jerry's apartment, Elaine's just arrived.	KRAMER	11
149	Elaine's at the office, walking past Peggy's office. Peggy's reading a memo and notices her.	ELAINE	4
149	Elaine's at work, with Peggy at Peggy's drafting table, looking at Peggy's designs. (Peggy is an older, thin woman.)	ELAINE	2
149	George and ALLISON are coming into George's "house."	GEORGE	6
149	George is in his living room, watching TV, eating popcorn. The phone rings and he lets the machine pick it up as he munches and uses the remote. The machine tape is to the tune of the Greatest American Hero theme song ("The Greatest American Hero (Believe it or not)," written by Mike Post and Stephen Geyer).	GEORGE	5
149	George is in his living room, watching TV, eating popcorn. The phone rings and he lets the machine pick it up as he munches and uses the remote. The machine tape is to the tune of the Greatest American Hero theme song ("The Greatest American Hero (Believe it or not)," written by Mike Post and Stephen Geyer).	JERRY	2
149	Jerry and Kramer are walking down the street at dusk.	JERRY	8
149	Jerry and Kramer are walking down the street at dusk.	KRAMER	8
149	Jerry's "house." Jerry and George are just coming in.	GEORGE	11
149	Jerry's "house." Jerry and George are just coming in.	JERRY	13
149	Jerry's "house." Jerry and George are just coming in.	KRAMER	6
149	Jerry's. Kramer and Jerry are talking. Jerry's eating lunch at his table.	GEORGE	5
149	Jerry's. Kramer and Jerry are talking. Jerry's eating lunch at his table.	JERRY	8
149	Jerry's. Kramer and Jerry are talking. Jerry's eating lunch at his table.	KRAMER	11
149	Meanwhile at the Memorial, Elaine is still at the podium. She has her chin in her hand while talking, weary of making up things and of acting mournful.	ELAINE	2
149	Meanwhile at the Memorial, Elaine is still at the podium. She has her chin in her hand while talking, weary of making up things and of acting mournful.	JERRY	2
149	Meanwhile at the Memorial, Elaine is still at the podium. She has her chin in her hand while talking, weary of making up things and of acting mournful.	PETERMAN	3
149	On the street, Jerry is leisurely unloading his groceries from the back of his car.	JERRY	6
149	Peterman and Peggy are sitting in his office. There are two empy chairs. The window overlooks central park.	ELAINE	8
149	Peterman and Peggy are sitting in his office. There are two empy chairs. The window overlooks central park.	PETERMAN	7
149	Peterman's office. Elaine comes to the door.	ELAINE	4
149	Peterman's office. Elaine comes to the door.	PETERMAN	3
149	Tavern on the Green, at dusk. The Pinstripe Ball is starting. The walls there are mahogany, and there are short, decorative columns with flowers on top of them. Everyone is in tuxedos and gowns, and the music is mellow and quiet. George is waiting in a tux for Allison, but Kramer arrives in his rather tight tux. They talk quietly.	GEORGE	6
149	Tavern on the Green, at dusk. The Pinstripe Ball is starting. The walls there are mahogany, and there are short, decorative columns with flowers on top of them. Everyone is in tuxedos and gowns, and the music is mellow and quiet. George is waiting in a tux for Allison, but Kramer arrives in his rather tight tux. They talk quietly.	KRAMER	7
149	That night at Monk's, Jerry and Elaine are sitting in a booth.	ELAINE	11
149	That night at Monk's, Jerry and Elaine are sitting in a booth.	GEORGE	8
149	That night at Monk's, Jerry and Elaine are sitting in a booth.	JERRY	8
149	That night, Elaine and Jerry are in the car, talking. He's driving.	ELAINE	6
149	That night, Elaine and Jerry are in the car, talking. He's driving.	GEORGE	6
149	That night, Elaine and Jerry are in the car, talking. He's driving.	JERRY	8
149	That night, Elaine and Jerry are in the car, talking. He's driving.	KRAMER	5
149	The Memorial service. Cars are packed into a small parking lot, end to end. Inside, there are chairs lined up in rows, most are filled. There's a podium on a riser, flowers everywhere.	ELAINE	5
149	The Memorial service. Cars are packed into a small parking lot, end to end. Inside, there are chairs lined up in rows, most are filled. There's a podium on a riser, flowers everywhere.	JERRY	2
149	The next day, Elaine's passing by the door of Peterman's office.	ELAINE	2
149	The next day, Elaine's passing by the door of Peterman's office.	PETERMAN	2
149	The Pomodoro Restaurant is a dark romantic place, roses at the tables. George is sitting at a table with Kramer.	GEORGE	7
149	The Pomodoro Restaurant is a dark romantic place, roses at the tables. George is sitting at a table with Kramer.	KRAMER	7
15	Setting: Airplane	JERRY	3
15	Setting: Coffee shop	ELAINE	21
15	Setting: Coffee shop	GEORGE	18
15	Setting: Coffee shop	JERRY	24
15	Setting: George's car	GEORGE	16
15	Setting: George's car	JERRY	16
15	Setting: Jerry's apartment	ELAINE	19
15	Setting: Jerry's apartment	GEORGE	9
15	Setting: Jerry's apartment	JERRY	29
15	Setting: Jerry's apartment	KRAMER	29
15	Setting: Jerry's apartment	MAN	4
15	Setting: Jerry's apartment	WOMAN	3
15	Setting: Night club	JERRY	3
150	Another Street	GEORGE	2
150	Another Street	JERRY	2
150	Apartment Building	ELAINE	10
150	Apartment Building	MAN	5
150	Arthur Berkhardt Expressway	KRAMER	7
150	Eighty-sixth Street	GEORGE	8
150	Eighty-sixth Street	JERRY	2
150	Elaine's Apartment/Chinese Restaurant	ELAINE	9
150	Janitor's Closet	ELAINE	14
150	Janitor's Closet	GEORGE	5
150	Janitor's Closet	JERRY	6
150	Janitor's Closet	KRAMER	3
150	Jenna's Apartment	JERRY	13
150	Jenna's Apartment: Bathroom	JERRY	3
150	Jerry's Apartment	ELAINE	17
150	Jerry's Apartment	GEORGE	11
150	Jerry's Apartment	JERRY	51
150	Jerry's Apartment	KRAMER	27
150	Jerry's Car	ELAINE	8
150	Jerry's Car	JERRY	6
150	Mile 114	KRAMER	2
150	Monk's	GEORGE	8
150	Monk's	JERRY	8
150	Monk's	KRAMER	3
150	Newman's Truck	NEWMAN	4
150	Street	ELAINE	4
151	Earl Haffler's Office	KRAMER	8
151	J Peterman's Office	ELAINE	2
151	J Peterman's Office	PETERMAN	4
151	Jerry's Apartment	GEORGE	7
151	Jerry's Apartment	JERRY	11
151	Jerry's Apartment	KRAMER	7
151	Jerry's Apartment/Del Boca Vista	GEORGE	3
151	Jerry's Apartment/Del Boca Vista	HELEN	2
151	Jerry's Apartment/Del Boca Vista	JERRY	24
151	Jerry's Apartment/Del Boca Vista	KRAMER	18
151	Jerry's Apartment/Del Boca Vista	MORTY	5
151	Magic Pan Restaurant	ELAINE	3
151	Magic Pan Restaurant	JERRY	5
151	Magic Pan Restaurant	KRAMER	3
151	Mandelbaum Residence, Del Boca Vista	JERRY	7
151	Mandelbaum Residence, Del Boca Vista	MORTY	4
151	Metropolitan Hospital Center	GEORGE	6
151	Monk's	ELAINE	3
151	Monk's	GEORGE	22
151	Monk's	JERRY	12
151	Monk's	KRAMER	9
151	Movie Theatre	ELAINE	5
151	Movie Theatre	PETERMAN	4
151	New York Hallway	GEORGE	4
151	Outside Movie Theatre	ELAINE	16
151	Plane	ELAINE	5
151	Recreation Center, Del Boca Vista	JERRY	11
151	Recreation Center, Del Boca Vista	MORTY	9
151	Seinfeld Residence, Del Boca Vista	HELEN	4
151	Seinfeld Residence, Del Boca Vista	JERRY	5
151	Seinfeld Residence, Del Boca Vista	MORTY	2
151	Subway Train	ELAINE	7
151	Subway Train	JERRY	8
151	The New York Hospital	JERRY	20
152	At the river	KRAMER	7
152	At the river, Hall and more people	KRAMER	2
152	Central park	ELAINE	4
152	East River	ELAINE	3
152	East River	KRAMER	3
152	Elaine's	ELAINE	7
152	George's office	STEINBRENNER	6
152	Jerry's	ELAINE	2
152	Jerry's	GEORGE	8
152	Jerry's	JERRY	9
152	Jerry's	STEINBRENNER	2
152	Jerry's Apartment	ELAINE	4
152	Jerry's Apartment	GEORGE	5
152	Jerry's Apartment	JERRY	10
152	Jerry's hall	JERRY	5
152	Jerry's hall	KRAMER	6
152	Jerry's new renovated apartment	ELAINE	10
152	Jerry's new renovated apartment	GEORGE	9
152	Jerry's new renovated apartment	JERRY	13
152	Jerry's new renovated apartment	KRAMER	5
152	Later at Jerry's	JERRY	1
152	Monks	ELAINE	12
152	Monks	GEORGE	3
152	Monks	JERRY	7
152	Monks	KRAMER	3
152	On the street	ELAINE	5
152	On the street	KRAMER	5
152	Steinbrenner's office	GEORGE	7
152	Steinbrenner's office	JERRY	4
152	Steinbrenner's office	STEINBRENNER	16
152	Under George's desk	GEORGE	1
152	Yankee Stadium	ELAINE	7
152	Yankee Stadium	GEORGE	11
152	Yankee Stadium	JERRY	9
152	Yankee Stadium	KRAMER	8
153	At Kramer and Mickey's date, they enter to find the girls already at the table.	KRAMER	5
153	At Mickey and Kramer's date.	KRAMER	4
153	At Monk's, Arnie is talking to Elaine.	ELAINE	5
153	At the adoption agency	ELAINE	2
153	At the dentist, Tim is working on Jerry.	JERRY	5
153	Beth and Arnie see Elaine walking down the street.	ELAINE	4
153	Beth enters Jerry's place.	JERRY	7
153	Cut to the adoption agency.	ELAINE	3
153	Cut to the dentist waiting room.	JERRY	2
153	Elaine and Jerry at his place.	ELAINE	6
153	Elaine and Jerry at his place.	JERRY	4
153	Elaine and Jerry at his place.	KRAMER	2
153	George and Marcy at Monk's.	GEORGE	9
153	Jerry and Elaine at Jerry's apartment.	ELAINE	3
153	Jerry and Elaine at Jerry's apartment.	JERRY	4
153	Jerry and Elaine at Jerry's apartment.	KRAMER	10
153	Jerry at the church approaches a nun.	GEORGE	1
153	Jerry at the church approaches a nun.	JERRY	11
153	Jerry enters his apartment to see Kramer talking on his phone.	JERRY	8
153	Jerry enters his apartment to see Kramer talking on his phone.	KRAMER	9
153	Jerry is in the dental chair when George enters.	GEORGE	6
153	Jerry is in the dental chair when George enters.	JERRY	9
153	Jerry with George and his girlfriend Marcy at Monk's.	GEORGE	8
153	Jerry with George and his girlfriend Marcy at Monk's.	JERRY	9
153	Jerry's.	ELAINE	8
153	Jerry's.	GEORGE	3
153	Jerry's.	JERRY	9
153	Jerry's.	KRAMER	3
153	Kramer knocks on Karen's apartment door, she opens the door.	KRAMER	4
153	Marcy and George in his car.	GEORGE	4
153	One week later at the wedding. Elaine is sitting with adoption agent. Jerry enters with Beth.	ELAINE	5
153	One week later at the wedding. Elaine is sitting with adoption agent. Jerry enters with Beth.	GEORGE	1
153	One week later at the wedding. Elaine is sitting with adoption agent. Jerry enters with Beth.	JERRY	12
153	One week later at the wedding. Elaine is sitting with adoption agent. Jerry enters with Beth.	KRAMER	2
154	Cab	GEORGE	6
154	Cab	JERRY	6
154	Cinqo De Mayo	ELAINE	4
154	Jerry's Apartment	ELAINE	14
154	Jerry's Apartment	GEORGE	15
154	Jerry's Apartment	JERRY	52
154	Jerry's Apartment	KRAMER	33
154	Jerry's Apartment	NEWMAN	7
154	Jerry's Car	JERRY	3
154	Kramer's Apartment	KRAMER	3
154	Monk's	GEORGE	5
154	Mrs Hamilton's Apartment	JERRY	9
154	Mrs Hamilton's Apartment/Jerry's Apartment	JERRY	5
154	Newman's Apartment	KRAMER	6
154	Newman's Apartment	NEWMAN	6
154	Putumayo	ELAINE	12
154	Putumayo	KRAMER	13
154	Steinbrenner's Office	GEORGE	4
154	Steinbrenner's Office	STEINBRENNER	8
154	Valerie's Apartment	JERRY	15
154	Yankee Stadium	GEORGE	1
154	Yankee's Parking Lot	GEORGE	1
154	Yankees Boardroom	GEORGE	5
155	At Jerry's apartment	JERRY	4
155	At Jerry's apartment	KRAMER	6
155	At Jerry's apartment.	ELAINE	5
155	At Jerry's apartment.	JERRY	2
155	At Jerry's apartment.	KRAMER	6
155	At the muffin shop.	ELAINE	2
155	At the muffin shop.	NEWMAN	3
155	At Waldenbooks.	ELAINE	5
155	At Waldenbooks.	GEORGE	2
155	At Waldenbooks.	KRAMER	5
155	At Waldenbooks.	WOMAN	1
155	Elaine and Mr. Lippman at Monk's	ELAINE	6
155	Elaine at the muffin shop	ELAINE	11
155	Elaine walks into a muffin shop	ELAINE	2
155	George and Jerry at Jerry's apartment.	GEORGE	6
155	George and Jerry at Jerry's apartment.	JERRY	7
155	George and Jerry at Jerry's apartment.	KRAMER	2
155	Gerge and Mary Anne at Monks	GEORGE	10
155	Gerge and Mary Anne at Monks	JERRY	7
155	Gerge and Mary Anne at Monks	KRAMER	7
155	In George's office.	GEORGE	2
155	Jerry and George at Monk's	GEORGE	9
155	Jerry and George at Monk's	JERRY	10
155	Jerry and George walking down the street.	GEORGE	5
155	Jerry and George walking down the street.	JERRY	5
155	Jerry and George walking down the street.	MAN	1
155	Jerry is in his bathroom shaving. He thinks. He tilts the mirror down.	JERRY	11
155	Jerry is in his bathroom shaving. He thinks. He tilts the mirror down.	KRAMER	9
155	Kramer at a garbage dump carrying a garbage bag.	JERRY	2
155	Kramer at a garbage dump carrying a garbage bag.	KRAMER	6
155	Kramer at a garbage dump carrying a garbage bag.	MAN	6
155	Kramer in Jerry's apartment. Kramer searches in Jerry's couch for something and picks it up. Elaine enters. Kramer hurriedly puts the cushions back on the couch.	ELAINE	7
155	Kramer in Jerry's apartment. Kramer searches in Jerry's couch for something and picks it up. Elaine enters. Kramer hurriedly puts the cushions back on the couch.	JERRY	1
155	Kramer in Jerry's apartment. Kramer searches in Jerry's couch for something and picks it up. Elaine enters. Kramer hurriedly puts the cushions back on the couch.	KRAMER	10
155	Mary Anne and George at George's "new" apartment.	GEORGE	3
155	Next scene. Kramer is driving. He is sleepy. His head nods down onto the horn. The horn blows. Startled, Kramer sits back up. Banjo music finishes.	GEORGE	2
155	Next scene. Kramer is driving. He is sleepy. His head nods down onto the horn. The horn blows. Startled, Kramer sits back up. Banjo music finishes.	MAN	2
155	On Kramer's bus	GEORGE	1
155	On Kramer's bus	JERRY	4
155	On Kramer's bus	KRAMER	3
155	On Kramer's bus.	JERRY	3
155	On Kramer's bus.	KRAMER	8
155	On Kramer's bus.	MAN	1
155	On Kramer's bus.	WOMAN	1
156	5A. Jerry and George.	GEORGE	9
156	5A. Jerry and George.	JERRY	9
156	5A. Jerry and George.	KRAMER	5
156	5A. Jerry and Kramer.	ELAINE	4
156	5A. Jerry and Kramer.	JERRY	6
156	5A. Jerry and Kramer.	KRAMER	7
156	5A. Jerry is on the phone with George who is at home.	GEORGE	6
156	5A. Jerry is on the phone with George who is at home.	JERRY	14
156	5A. Jerry is on the phone with George who is at home.	KRAMER	6
156	At Monk's. Elaine and Sam.	ELAINE	3
156	At Monk's. Jerry and Lanette.	GEORGE	7
156	At Monk's. Jerry and Lanette.	JERRY	14
156	At Sardi's. Kramer is sitting with a group of people.	KRAMER	2
156	At the Tony's. Kramer is looking a place to fill. One man stands up.	GEORGE	1
156	At the Tony's. Kramer is looking a place to fill. One man stands up.	JERRY	5
156	At the Tony's. Kramer is looking a place to fill. One man stands up.	KRAMER	5
156	At the Tony's. Kramer is looking a place to fill. One man stands up.	MAN	1
156	Elaine is on the street and plays a tape to two police officers.	ELAINE	6
156	Elaine is talking to Peterman at her office.	ELAINE	4
156	Elaine is talking to Peterman at her office.	PETERMAN	4
156	Elaine's office. She and two co-workers are chatting in a corridor.	ELAINE	4
156	Elaine's office. She is at her desk talking to Sam.	ELAINE	3
156	George and Jerry at a café terrace	GEORGE	12
156	George and Jerry at a café terrace	JERRY	11
156	George is at the hospital physical therapy, trying to walk, leaning on parallel bars. Next to him, Sam tries to walk with swinging her arms.	GEORGE	1
156	George is getting the invitations, Melody Stationers.	GEORGE	4
156	George walks at the park with the invitations. A frisbee flies to his feet.	GEORGE	2
156	Jerry and George are walking down the street.	GEORGE	5
156	Jerry and George are walking down the street.	JERRY	7
156	Jerry comes to pick up Lanette	JERRY	5
156	Jerry is at Lanette's apartment. They are both wearing a towel.	GEORGE	5
156	Jerry is at Lanette's apartment. They are both wearing a towel.	JERRY	7
156	Jerry is picking up Lanette again. She opens the door wearing a towel.	JERRY	3
156	Jerry's apartment. Jerry and Elaine. George is watching TV.	ELAINE	6
156	Jerry's apartment. Jerry and Elaine. George is watching TV.	GEORGE	4
156	Jerry's apartment. Jerry and Elaine. George is watching TV.	JERRY	10
156	Jerry's apartment. Jerry and Elaine. George is watching TV.	KRAMER	7
156	Kramer at Sardi's, talking with two producers.	KRAMER	4
156	Majestic theater, Raquel Welch's dressing room.	KRAMER	5
156	The New York Hospital. Jerry and Kramer.	ELAINE	5
156	The New York Hospital. Jerry and Kramer.	GEORGE	3
156	The New York Hospital. Jerry and Kramer.	JERRY	8
156	The New York Hospital. Jerry and Kramer.	KRAMER	8
157	Atlas map of Scandinavia with Oslo, Norway highlighted. Cut to Elaine and Puddy in the back seat of a taxi.	ELAINE	4
